	SNP	Chromosome	Position	trait1
1066	ENSG00000124664	6	34505578	0.253959455448471
1067	ENSG00000106004	7	27180670	0.257074318034325
1068	ENSG00000179774	10	69990385	0.25841701467628
1069	ENSG00000176024	19	52430399	0.26199681603159
1070	ENSG00000166716	15	85291865	0.262385205933145
1071	ENSG00000251247	19	37341262	0.262735914771006
1072	ENSG00000213096	19	24216275	0.262738337088486
1073	ENSG00000196456	7	150065878	0.262949508043932
1074	ENSG00000161298	19	37095718	0.264667332445591
1075	ENSG00000196946	12	8290732	0.26528321039974
1076	ENSG00000188313	3	146232966	0.268566378909535
1077	ENSG00000160094	1	33722145	0.271918347412002
1078	ENSG00000186918	8	28203101	0.272703685940409
1079	ENSG00000251192	23	46357161	0.275619913650665
1080	ENSG00000119919	10	101292689	0.276613473154481
1081	ENSG00000197808	19	37128093	0.279284330836019
1082	ENSG00000152443	19	58258163	0.280995389385834
1083	ENSG00000169594	15	83924654	0.281180450307884
1084	ENSG00000186790	1	47881743	0.281531144986594
1085	ENSG00000164185	5	121465316	0.282605738940988
1086	ENSG00000256229	19	20278036	0.283346048907421
1087	ENSG00000131408	19	50832909	0.283545927235034
1088	ENSG00000176165	14	29235049	0.284236291578635
1089	ENSG00000269404	19	50922194	0.284580498229163
1090	ENSG00000135374	11	34500339	0.285559708740699
1091	ENSG00000256683	19	52467595	0.285855551455837
1092	ENSG00000196357	19	36673187	0.286463720808453
1093	ENSG00000182903	4	419603	0.287311633019289
1094	ENSG00000143355	1	197881036	0.288464124665814
1095	ENSG00000144852	3	119499330	0.289790832626755
1096	ENSG00000170608	19	46367246	0.290879017461594
1097	ENSG00000184058	22	19744225	0.291181211342715
1098	ENSG00000185155	1	226411318	0.292231080234832
1099	ENSG00000173275	23	134478720	0.292328750252219
1100	ENSG00000158691	6	28346731	0.293646222218435
1101	ENSG00000214717	23	2404454	0.294964955833906
1102	ENSG00000174446	15	66782472	0.29764308878238
1103	ENSG00000105708	19	19821279	0.298055975454377
1104	ENSG00000101544	18	77866914	0.299100207151427
1105	ENSG00000173253	9	1050353	0.302084010424499
1106	ENSG00000185404	2	231191898	0.302170681277474
1107	ENSG00000165512	10	45495922	0.304136130035923
1108	ENSG00000168062	11	64755414	0.304797673119651
1109	ENSG00000159885	19	44529493	0.308916174657503
1110	ENSG00000230257	7	102613968	0.310203584130837
1111	ENSG00000177853	10	97889471	0.311142691781892
1112	ENSG00000078399	7	27202053	0.311281342169529
1113	ENSG00000074219	19	49843851	0.31163131669786
1114	ENSG00000126804	14	64970429	0.312652433984891
1116	ENSG00000100987	20	25051520	0.313113989715135
1117	ENSG00000164093	4	111538578	0.313900465066742
1118	ENSG00000060138	12	10851682	0.314779669208684
1119	ENSG00000164334	5	118965253	0.315632571453194
1120	ENSG00000137270	6	52991761	0.3174302695068
1121	ENSG00000204060	1	41827593	0.31871839227478
1122	ENSG00000139352	12	103351463	0.318783261983405
1123	ENSG00000007372	11	31806339	0.321851453395164
1124	ENSG00000166704	19	58488420	0.322216876935789
1125	ENSG00000167685	19	56643967	0.322315062547314
1126	ENSG00000113761	5	176449696	0.322394544404336
1127	ENSG00000185811	7	50344377	0.323024452263272
1128	ENSG00000188785	19	57901217	0.323907044501609
1129	ENSG00000030419	2	213864428	0.326418847573519
1130	ENSG00000106038	7	27282163	0.326539137975699
1131	ENSG00000177508	16	54317215	0.326572570529723
1132	ENSG00000134323	2	16080685	0.327525943864692
1133	ENSG00000188629	19	9435020	0.328302745192102
1134	ENSG00000105997	7	27145802	0.330895588669166
1135	ENSG00000235109	6	28292513	0.332165171636541
1136	ENSG00000052850	11	44281993	0.332297131728078
1137	ENSG00000147601	8	73921098	0.333347779586468
1138	ENSG00000179965	16	30418617	0.333575935927959
1139	ENSG00000165804	14	21558204	0.334267001510926
1140	ENSG00000178860	8	72753783	0.336808529583508
1141	ENSG00000169955	16	30537243	0.337339468669452
1142	ENSG00000253831	1	157061835	0.337463042863411
1143	ENSG00000169155	9	129567284	0.337805055247759
1144	ENSG00000009950	7	73007523	0.337996802981778
1145	ENSG00000104976	19	7985200	0.338392808338088
1146	ENSG00000167380	19	44669225	0.343827961917373
1147	ENSG00000171970	19	2900895	0.34480838444421
1148	ENSG00000171448	9	125677844	0.345172180532055
1149	ENSG00000079263	2	231067825	0.347104973820611
1150	ENSG00000167377	16	71481499	0.34868288272018
1151	ENSG00000121903	1	33938245	0.34988208201752
1152	ENSG00000167554	19	52839497	0.350375362618219
1153	ENSG00000128713	2	176968943	0.350499918900443
1154	ENSG00000100968	14	24834878	0.350644854357908
1155	ENSG00000152433	19	57874844	0.351363602031332
1156	ENSG00000198521	19	21987751	0.351414669459397
1157	ENSG00000198105	10	38091750	0.351612062613166
1158	ENSG00000168152	4	83821836	0.35404481210071
1159	ENSG00000185219	3	44481261	0.355671145537464
1160	ENSG00000141579	17	80787310	0.356534218830169
1161	ENSG00000121454	1	180199420	0.357435416578207
1162	ENSG00000128272	22	39915699	0.358188852932215
1163	ENSG00000059122	16	2961937	0.359387754284162
1164	ENSG00000083817	19	58082933	0.361116957549947
1165	ENSG00000135547	6	126068809	0.361149407597048
1166	ENSG00000205143	9	34621375	0.362008595708592
1167	ENSG00000064489	19	19256375	0.362316211759227
1168	ENSG00000143067	1	120162044	0.363867547541702
1170	ENSG00000085276	3	168801286	0.36955598426263
1171	ENSG00000084093	4	57774074	0.369749161607053
1172	ENSG00000010803	1	41492871	0.369904812584697
1173	ENSG00000136535	2	162272604	0.370300188710622
1174	ENSG00000166454	16	81069451	0.370902987710987
1175	ENSG00000089335	19	35168543	0.373015194700053
1176	ENSG00000197124	19	20107866	0.375871638104697
1177	ENSG00000159917	19	44732881	0.375893769568964
1178	ENSG00000136931	9	127243515	0.37662220445068
1179	ENSG00000156273	21	30566391	0.378834305973676
1180	ENSG00000070444	17	2287353	0.379610726199873
1181	ENSG00000118263	2	207938860	0.380284733159285
1182	ENSG00000103449	16	51169885	0.383914388268596
1183	ENSG00000172845	2	174771186	0.38437015435595
1184	ENSG00000075407	10	38383263	0.385000527661971
1185	ENSG00000162086	16	3355405	0.386364589019947
1186	ENSG00000073861	17	45810609	0.387369889344897
1187	ENSG00000188070	11	63527363	0.387377377161253
1188	ENSG00000173153	11	64073043	0.387571033358353
1189	ENSG00000140548	15	90544623	0.388097411008398
1190	ENSG00000187855	12	108168161	0.388664089185864
1191	ENSG00000169635	22	21771692	0.39041118144493
1192	ENSG00000111783	12	106976684	0.391978205241236
1193	ENSG00000112333	6	108487261	0.392750130418604
1194	ENSG00000196700	20	62588054	0.393462411425957
1196	ENSG00000123685	1	212859759	0.397590335421397
1197	ENSG00000215271	14	23741665	0.39771276004748
1198	ENSG00000256294	19	44616333	0.397789690404688
1199	ENSG00000169989	4	153690505	0.398779795443677
1200	ENSG00000138336	10	70320412	0.398838814739836
1201	ENSG00000244405	3	185764096	0.399228133062824
1202	ENSG00000185002	6	117198374	0.401250252762727
1203	ENSG00000213015	19	56146381	0.40149550982685
1204	ENSG00000204611	19	52616343	0.40168090874799
1205	ENSG00000257446	19	12154619	0.402998883438544
1206	ENSG00000177842	3	40547482	0.406042995938842
1207	ENSG00000178919	9	100615535	0.409066170022511
1208	ENSG00000213799	19	53837001	0.409344950785919
1209	ENSG00000213588	6	33422355	0.409637584364191
1210	ENSG00000163132	4	4861392	0.410102946327338
1211	ENSG00000066827	8	135490030	0.410942780513992
1212	ENSG00000204524	19	57751972	0.416823479913987
1213	ENSG00000196597	9	99578753	0.421610788422432
1214	ENSG00000129028	15	71173680	0.423749245910867
1215	ENSG00000115112	2	121974162	0.424539169575316
1216	ENSG00000180535	7	97840738	0.428748980309935
1217	ENSG00000166529	7	99647389	0.43343325269991
1218	ENSG00000041988	1	6684925	0.433615380369506
1219	ENSG00000198914	2	105471968	0.437403395837058
1220	ENSG00000132604	16	69389463	0.440267859874813
1221	ENSG00000179922	19	56132107	0.446257656226743
1222	ENSG00000102974	16	67596309	0.446349458592849
1223	ENSG00000159915	19	44754317	0.452191387079957
1224	ENSG00000186130	9	125670334	0.454453445345735
1225	ENSG00000121068	17	59477256	0.456124137313918
1226	ENSG00000186376	23	134382866	0.45693814611955
1227	ENSG00000181472	6	151685251	0.457971614287558
1228	ENSG00000019549	8	49830248	0.458011675780448
1229	ENSG00000204103	20	39314487	0.458658682900502
1230	ENSG00000127445	19	9945932	0.460920456091429
1231	ENSG00000198740	17	47366567	0.461957178871335
1232	ENSG00000141644	18	47793251	0.464687000475064
1233	ENSG00000124092	20	56071034	0.465801571476093
1234	ENSG00000196391	15	90895476	0.468241029645638
1235	ENSG00000125812	20	23342786	0.468681724819818
1236	ENSG00000028839	6	134273307	0.471161715155883
1237	ENSG00000141258	17	2240791	0.471664460235616
1238	ENSG00000213967	19	24097678	0.47381850595557
1239	ENSG00000159263	21	38071432	0.474951076451764
1240	ENSG00000025156	6	122720690	0.477792121345203
1241	ENSG00000057657	6	106534194	0.47850422785238
1243	ENSG00000171574	19	58912870	0.48258298905577
1244	ENSG00000006047	17	7191570	0.483843056146629
1245	ENSG00000256463	18	76740274	0.484690260122079
1246	ENSG00000185591	12	53773959	0.484962513353912
1247	ENSG00000105967	7	115575201	0.488451157347962
1248	ENSG00000196172	19	23921996	0.489217455646271
1249	ENSG00000106624	7	44143959	0.490098610737435
1250	ENSG00000196132	20	62783143	0.491465632976918
1251	ENSG00000122691	7	19060613	0.494529734482123
1252	ENSG00000125285	13	95361885	0.49543335404973
1253	ENSG00000170374	12	53720361	0.496517720339691
1254	ENSG00000092067	14	23586512	0.498590027886257
1255	ENSG00000112200	6	56954807	0.502243157116387
1256	ENSG00000157613	11	46299211	0.502595941610948
1257	ENSG00000168214	4	26165076	0.504060549856244
1258	ENSG00000127124	1	41972035	0.504566025731238
1259	ENSG00000105392	19	48322702	0.504933741936526
1260	ENSG00000112837	6	85397090	0.506537856785195
1261	ENSG00000112246	6	100832890	0.512399674587777
1262	ENSG00000140987	16	3432084	0.514925229366416
1263	ENSG00000127081	9	95607873	0.519642894227054
1264	ENSG00000135638	2	73143388	0.520542698848226
1265	ENSG00000054598	6	1610680	0.521587428328822
1266	ENSG00000135365	11	45950870	0.525373681572065
1267	ENSG00000198783	17	33288548	0.525956104975172
1268	ENSG00000160199	21	44394619	0.530911078412364
1269	ENSG00000164749	8	76320148	0.531544043801028
1270	ENSG00000125850	20	17937622	0.531627543701305
1271	ENSG00000179930	1	182023704	0.531918866211457
1272	ENSG00000204532	19	56713669	0.533293669437409
1273	ENSG00000189308	4	83845755	0.5333302269289
1274	ENSG00000180346	4	90033967	0.533450100515616
1275	ENSG00000197063	17	79876145	0.539877052320475
1276	ENSG00000176692	16	86600856	0.542019472107852
1277	ENSG00000176946	2	242523819	0.544747194068838
1278	ENSG00000065978	1	43148097	0.545094135747509
1279	ENSG00000182141	19	21473961	0.545172209799337
1280	ENSG00000167384	19	44979853	0.545644018470543
1281	ENSG00000273274	1	32930669	0.546050110135704
1282	ENSG00000137492	11	76060999	0.548359092995714
1283	ENSG00000100644	14	62162230	0.550598094540762
1284	ENSG00000120149	5	174151535	0.556587578524231
1285	ENSG00000107175	9	35732331	0.557030903133064
1286	ENSG00000140262	15	57210820	0.557539164175734
1287	ENSG00000197114	20	62338816	0.557763130793716
1288	ENSG00000213988	19	20188802	0.558672585927143
1289	ENSG00000174796	4	76439155	0.560028100062836
1290	ENSG00000079432	19	42772688	0.563942707798102
1291	ENSG00000229809	16	30580666	0.56608878767959
1292	ENSG00000120798	12	95414004	0.569471796293976
1293	ENSG00000198315	6	28109687	0.570132058612093
1294	ENSG00000107859	10	103989942	0.571515801010579
1295	ENSG00000164048	3	48282589	0.573660232767077
1296	ENSG00000186020	19	37039002	0.57665860716088
1297	ENSG00000106948	9	117096435	0.583265160234422
1298	ENSG00000171532	17	37759788	0.586299019299333
1299	ENSG00000196267	19	52657116	0.588654384970635
1300	ENSG00000114315	3	193853933	0.589203431321664
1301	ENSG00000067646	24	2803111	0.594592333258861
1302	ENSG00000120094	17	46605887	0.594899682418149
1303	ENSG00000125813	20	21686296	0.595471812044897
1304	ENSG00000067066	2	231280656	0.595607560595815
1305	ENSG00000066336	11	47376410	0.59586865939092
1306	ENSG00000170561	5	2748924	0.595902305358613
1307	ENSG00000085274	3	169490618	0.59834754675151
1308	ENSG00000142065	19	36827161	0.601409702284339
1309	ENSG00000174197	15	41913421	0.60151061673424
1310	ENSG00000152439	19	58011282	0.605481832813331
1311	ENSG00000111145	12	96588159	0.606883495691703
1312	ENSG00000177045	19	46268042	0.608885557798888
1313	ENSG00000160685	1	154975126	0.610037627780635
1314	ENSG00000118217	1	161736083	0.610145688098194
1315	ENSG00000145908	5	150273953	0.611615353449548
1316	ENSG00000184937	11	32409320	0.613815119503349
1317	ENSG00000107485	10	8095566	0.615952703895408
1318	ENSG00000198346	19	53970999	0.616233836710151
1319	ENSG00000181444	7	149461270	0.619760288836645
1320	ENSG00000170166	2	177015949	0.621230906394855
1321	ENSG00000171634	17	65821639	0.622096542587869
1322	ENSG00000177551	1	116378997	0.622534078786892
1323	ENSG00000151650	10	135050907	0.624861935213936
1324	ENSG00000106006	7	27185014	0.624872228524191
1325	ENSG00000129194	17	7491495	0.626479623067284
1326	ENSG00000105996	7	27139720	0.62761034967249
1327	ENSG00000197566	17	16524050	0.628069580249463
1328	ENSG00000128645	2	177053306	0.628564713530954
1329	ENSG00000139154	12	19556999	0.631521414897246
1330	ENSG00000147488	8	53023398	0.633740174619035
1331	ENSG00000124613	6	27342393	0.635622829365471
1332	ENSG00000175787	9	97021592	0.635946754162753
1333	ENSG00000136367	14	23990065	0.63743378204025
1334	ENSG00000135625	2	73518057	0.63986475138024
1335	ENSG00000166478	11	9481865	0.640043955915722
1336	ENSG00000146592	7	28338939	0.641621112816928
1337	ENSG00000167157	9	132427919	0.643807585714877
1338	ENSG00000186777	4	264463	0.644254851681997
1339	ENSG00000036549	1	78030184	0.645154585965686
1340	ENSG00000163909	1	40089824	0.646529783338205
1341	ENSG00000162601	1	59120410	0.648401839623976
1342	ENSG00000105672	19	36132646	0.651154032600228
1343	ENSG00000130254	19	5587009	0.651692660629702
1344	ENSG00000065029	6	35226758	0.653157819381199
1345	ENSG00000066136	1	41157319	0.65668046964409
1346	ENSG00000167800	11	67398773	0.658448809885576
1347	ENSG00000112365	6	109783796	0.659626015689359
1348	ENSG00000136574	8	11534467	0.662634725944021
1349	ENSG00000125945	1	23685940	0.663535569814681
1350	ENSG00000073282	3	189349204	0.665837577067061
1351	ENSG00000135100	12	121416345	0.667629384783553
1352	ENSG00000163666	3	57231943	0.668378218647287
1353	ENSG00000184939	16	68563992	0.670352686928642
1354	ENSG00000185670	11	62518434	0.670660524999974
1356	ENSG00000166211	12	101869198	0.675776114420988
1357	ENSG00000173917	17	46618255	0.675903873536894
1358	ENSG00000070476	3	126156443	0.681152833422953
1359	ENSG00000180626	17	5082830	0.68452619500896
1360	ENSG00000127152	14	99635623	0.685763507027565
1361	ENSG00000178229	19	57831876	0.686332510133574
1362	ENSG00000173041	7	63980261	0.687747143906304
1363	ENSG00000163508	3	27757439	0.690453948564563
1364	ENSG00000135899	2	231033633	0.691666821956708
1365	ENSG00000125347	5	131817300	0.695522786548404
1366	ENSG00000174255	3	113953482	0.696770074182978
1367	ENSG00000123095	12	26272958	0.697977597666046
1368	ENSG00000204644	6	29640168	0.700403165189898
1369	ENSG00000136944	9	129376721	0.702076906571465
1370	ENSG00000178386	19	44555519	0.70689746460178
1371	ENSG00000119608	14	75319735	0.708642412703907
1372	ENSG00000198028	19	9577182	0.710019284518734
1373	ENSG00000165606	10	50572236	0.711780628042317
1374	ENSG00000170325	11	129769600	0.714710925721223
1375	ENSG00000169136	19	50431958	0.721338478643959
1376	ENSG00000213793	19	53418448	0.722965480061347
1377	ENSG00000172216	20	48807375	0.726636783987894
1378	ENSG00000062370	19	44830707	0.729643070139747
1379	ENSG00000066422	3	101367732	0.731532961274471
1380	ENSG00000167562	19	53073525	0.731743088649365
1381	ENSG00000162419	1	28995243	0.732923572150728
1382	ENSG00000116132	1	170631868	0.733837058256519
1383	ENSG00000263002	19	44645709	0.73676745314977
1384	ENSG00000168286	16	67876212	0.737103648758887
1385	ENSG00000242852	19	12571997	0.737718271991986
1386	ENSG00000118620	19	21203425	0.739185025449575
1387	ENSG00000159882	19	44507099	0.744580846176961
1388	ENSG00000198815	1	42642209	0.74628776173092
1389	ENSG00000214029	12	133694739	0.747611485641596
1390	ENSG00000189298	6	28317690	0.750483704836724
1391	ENSG00000204859	1	6640060	0.754806913285197
1392	ENSG00000064195	17	48067368	0.758723229213083
1393	ENSG00000111424	12	48235319	0.759005215192729
1394	ENSG00000156853	16	30613878	0.759738120311695
1395	ENSG00000125618	2	113973573	0.770437989153409
1396	ENSG00000221994	23	47842755	0.772108139636024
1397	ENSG00000173480	19	58411663	0.774676846637958
1398	ENSG00000115816	2	37428754	0.776509009166421
1399	ENSG00000075891	10	102495359	0.778452154292049
1400	ENSG00000119866	2	60678301	0.77862233864309
1401	ENSG00000245848	19	33790839	0.779041397717221
1402	ENSG00000171469	19	9715355	0.779744944889487
1403	ENSG00000136997	8	128747679	0.780998252055955
1404	ENSG00000182759	8	144501351	0.782293984831771
1405	ENSG00000119042	2	200134222	0.783643852738221
1406	ENSG00000102554	13	73629113	0.784310765988561
1407	ENSG00000063438	5	304290	0.787569005449261
1408	ENSG00000062194	5	56469774	0.787775189176694
1409	ENSG00000188981	4	3246095	0.789000102935022
1410	ENSG00000197385	3	32023262	0.791978395889221
1411	ENSG00000155592	16	25247321	0.793194402597069
1412	ENSG00000105516	19	49133286	0.794970212061112
1413	ENSG00000059728	2	70124819	0.798325302032149
1414	ENSG00000173404	20	20348764	0.800691143142971
1415	ENSG00000152475	19	58878984	0.800985276923489
1416	ENSG00000135903	2	223064606	0.807305069456584
1417	ENSG00000197020	19	21905567	0.807365839778045
1418	ENSG00000175879	2	176994421	0.810829089165862
1419	ENSG00000122592	7	27193334	0.811763112046258
1420	ENSG00000165066	8	41502696	0.811971800389976
1421	ENSG00000117505	1	93811444	0.812002593392789
1422	ENSG00000170653	12	53901639	0.813984389136837
1423	ENSG00000132010	19	12203657	0.818113755539964
1424	ENSG00000137273	6	1390068	0.818134553114356
1425	ENSG00000221818	8	25699245	0.820936651067061
1426	ENSG00000124782	6	7107829	0.823380526868574
1427	ENSG00000196092	9	36833271	0.824017263686801
1429	ENSG00000109101	17	26833260	0.825270271308265
1430	ENSG00000196152	9	130186660	0.825360904046086
1431	ENSG00000188779	15	68112041	0.826601602722365
1432	ENSG00000007866	6	35441373	0.82859007444041
1433	ENSG00000178935	19	58315208	0.830343824872702
1434	ENSG00000043039	11	129245834	0.834142246460516
1435	ENSG00000129514	14	38059188	0.835696450197036
1436	ENSG00000134046	18	51679078	0.837993170921282
1437	ENSG00000080298	9	3218296	0.838027674072903
1438	ENSG00000089225	12	114791735	0.838045360441428
1439	ENSG00000257923	7	101458958	0.840381546483698
1440	ENSG00000177125	9	129622943	0.840978811980293
1441	ENSG00000249459	17	18561741	0.842779207609851
1442	ENSG00000204304	6	32152511	0.842889628474844
1443	ENSG00000131759	17	38465443	0.846511337429095
1444	ENSG00000126603	16	4364761	0.847094913308173
1445	ENSG00000175322	18	14057455	0.849009487486527
1446	ENSG00000125798	20	22561642	0.849496139344168
1447	ENSG00000108788	17	40719085	0.851545188512461
1448	ENSG00000125952	14	65472891	0.851985326274658
1449	ENSG00000160229	19	20959109	0.858360351438022
1450	ENSG00000188994	6	87865266	0.868908890055616
1451	ENSG00000243943	2	27805896	0.873550971430288
1452	ENSG00000166949	15	67356100	0.876340047443235
1453	ENSG00000152977	3	147111208	0.877637748745272
1454	ENSG00000136504	17	47865916	0.878463448673329
1455	ENSG00000186017	19	36936020	0.884593662115231
1456	ENSG00000134107	3	5020800	0.884687632981037
1457	ENSG00000170802	2	48541775	0.885655450723471
1458	ENSG00000156374	10	105062552	0.888656227029896
1459	ENSG00000181449	3	181429713	0.89098765578664
1460	ENSG00000160224	21	45705720	0.896611221138404
1461	ENSG00000138378	2	191894301	0.898735060613111
1462	ENSG00000129654	17	74132413	0.900290138034253
1463	ENSG00000197213	19	56700938	0.901827968059698
1464	ENSG00000137709	11	120107348	0.908966050213082
1465	ENSG00000157429	16	71512185	0.918673634642655
1466	ENSG00000196233	10	98592016	0.919968575446306
1467	ENSG00000028277	19	42590262	0.925276301325054
1468	ENSG00000180357	15	64791490	0.925720714430562
1469	ENSG00000196466	19	12500829	0.926443973483196
1470	ENSG00000181690	8	57073462	0.926843399556922
1471	ENSG00000125878	20	584440	0.927150286564568
1472	ENSG00000196387	12	133656423	0.928741398205263
1473	ENSG00000102984	16	71893582	0.93079719952294
1474	ENSG00000087510	20	55204357	0.932017406770412
1475	ENSG00000168795	9	37438110	0.933867458619995
1476	ENSG00000016082	5	50678920	0.93716943646206
1477	ENSG00000213020	19	53206065	0.93763260364886
1478	ENSG00000185960	23	585078	0.944125885354566
1479	ENSG00000197782	19	40575058	0.945330840420556
1480	ENSG00000123405	12	54685894	0.946470994431586
1481	ENSG00000140993	16	3348831	0.949652822168561
1482	ENSG00000197951	19	57106631	0.95092059467299
1483	ENSG00000188033	19	12688774	0.955199460238768
1484	ENSG00000105419	19	47906380	0.961027050864426
1485	ENSG00000105750	19	21106027	0.963159329618817
1486	ENSG00000186051	9	108424737	0.966564121239732
1487	ENSG00000170485	2	101436613	0.968229365309034
1488	ENSG00000214534	11	71525090	0.96931941844069
1489	ENSG00000083307	8	102504659	0.972593639779674
1490	ENSG00000136630	1	221051698	0.973440034457997
1491	ENSG00000256771	19	19976694	0.975866142731733
1492	ENSG00000083812	19	58978422	0.978856965124938
1493	ENSG00000197933	19	11832079	0.979834461273288
1494	ENSG00000113658	5	135468533	0.980865846674956
1495	ENSG00000128652	2	177001339	0.985552408752542
1496	ENSG00000151657	10	7792924	0.98755612657163
1497	ENSG00000106546	7	17338245	0.990410489863833
1498	ENSG00000153896	19	35248980	0.996088795914304
1499	ENSG00000183850	19	23258011	0.99765513867382
1500	ENSG00000198839	7	111846642	0.997743003733416
